instance_id,n_points,instance_seed,algorithm,run_idx,run_seed,repeats_planned,distance_initial,distance_final,runtime_total_s,runtime_setup_s,runtime_solve_s,device,episodes,alpha,gamma,epsilon_init,n_chains,improvement_pct,gap_to_best_pct
n20_i2,20,20044,classic_cpu,3,20047,20,4511.712890625,4255.975280761719,0.0004450000124052167,0.0,0.0004450000124052167,cpu,,,,,,5.668304168793293,1.1520169560792823
n20_i2,20,20044,classic_cpu,4,20048,20,4545.783203125,4207.504608154297,0.0004700000281445682,0.0,0.0004700000281445682,cpu,,,,,,7.441591027441727,1.1605009432878059e-05
n20_i2,20,20044,classic_cpu,5,20049,20,4455.42626953125,4229.190765380859,0.0006141999620012939,0.0,0.0006141999620012939,cpu,,,,,,5.077752171492955,0.5154277902042043
n20_i2,20,20044,classic_cpu,6,20050,20,4415.919921875,4207.5045166015625,0.0004967999993823469,0.0,0.0004967999993823469,cpu,,,,,,4.719637334024488,9.42907016421342e-06
n20_i2,20,20044,classic_cpu,7,20051,20,4234.94970703125,4207.504425048828,0.0004836000152863562,0.0,0.0004836000152863562,cpu,,,,,,0.6480663025786283,7.253130895548786e-06
n20_i2,20,20044,classic_cpu,8,20052,20,5956.583984375,4299.991241455078,0.0007826000219210982,0.0,0.0007826000219210982,cpu,,,,,,27.81112038821931,2.1981469048406272
n20_i2,20,20044,classic_cpu,9,20053,20,4479.74658203125,4255.975769042969,0.0005615000263787806,0.0,0.0005615000263787806,cpu,,,,,,4.995166777644304,1.1520285610887153
n20_i2,20,20044,classic_cpu,10,20054,20,5302.0380859375,4294.041259765625,0.0010870000114664435,0.0,0.0010870000114664435,cpu,,,,,,19.01149727395144,2.056733337083202
n20_i2,20,20044,classic_cpu,11,20055,20,4480.15234375,4214.869812011719,0.00042949995258823037,0.0,0.00042949995258823037,cpu,,,,,,5.921283728406277,0.17506084198187594
n20_i2,20,20044,classic_cpu,12,20056,20,4511.71337890625,4255.975769042969,0.0005204000044614077,0.0,0.0005204000044614077,cpu,,,,,,5.6683035553397305,1.1520285610887153
n20_i2,20,20044,classic_cpu,13,20057,20,4455.42626953125,4229.190765380859,0.000589400005992502,0.0,0.000589400005992502,cpu,,,,,,5.077752171492955,0.5154277902042043
n20_i2,20,20044,classic_cpu,14,20058,20,4415.94287109375,4255.975769042969,0.0004490999854169786,0.0,0.0004490999854169786,cpu,,,,,,3.6224902975513418,1.1520285610887153
n20_i2,20,20044,classic_cpu,15,20059,20,4654.73583984375,4261.0758056640625,0.0005322999786585569,0.0,0.0005322999786585569,cpu,,,,,,8.457193871455052,1.2732414339889475
n20_i2,20,20044,classic_cpu,16,20060,20,5305.017578125,4255.9757080078125,0.0009703999967314303,0.0,0.0009703999967314303,cpu,,,,,,19.774522038208964,1.1520271104625361
n20_i2,20,20044,classic_cpu,17,20061,20,5828.68212890625,4231.250061035156,0.0010902000358328223,0.0,0.0010902000358328223,cpu,,,,,,27.406402211383778,0.5643711921742779
n20_i2,20,20044,classic_cpu,18,20062,20,5150.69677734375,4213.454528808594,0.0008506000158376992,0.0,0.0008506000158376992,cpu,,,,,,18.196416699538243,0.1414237221406789
n20_i2,20,20044,classic_cpu,19,20063,20,5083.52197265625,4255.975646972656,0.0005186999915167689,0.0,0.0005186999915167689,cpu,,,,,,16.27899574615555,1.152025659836357
